Type,Length,Content,Perspective,Answer Type,Prompt,Response
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy North American dish. What do you recommend?,"{ ""dish_name"": ""Grilled Salmon with Quinoa and Kale"", ""culture"": ""North American"", ""estimated_cost_usd"": 10, ""preparation_time_minutes"": 30, ""total_calories"": 450, ""protein_grams"": 35, ""fat_grams"": 15, ""carbohydrates_grams"": 45 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Nigerian dish. What do you recommend?,"{ ""dish_name"": ""Efo Riro"", ""culture"": ""Nigerian"", ""estimated_cost_usd"": 5,  ""preparation_time_minutes"": 40, ""total_calories"": 250, ""protein_grams"": 15, ""fat_grams"": 10, ""carbohydrates_grams"": 20 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Nigerian dish. What do you recommend?,"{ ""dish_name"": ""Efo Riro"", ""culture"": ""Nigerian"", ""estimated_cost_usd"": 5, ""preparation_time_minutes"": 40, ""total_calories"": 350, ""protein_grams"": 25, ""fat_grams"": 18, ""carbohydrates_grams"": 23 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Nigerian dish. What do you recommend?,"{ ""dish_name"": ""Egusi Soup"", ""culture"": ""Nigerian"", ""estimated_cost_usd"": 5, ""preparation_time_minutes"": 45, ""total_calories"": 350, ""protein_grams"": 20, ""fat_grams"": 25, ""carbohydrates_grams"": 10 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Nigerian dish. What do you recommend?,"{ ""dish_name"": ""Egusi Soup with Ugali"", ""culture"": ""Nigerian"", ""estimated_cost_usd"": 5, ""preparation_time_minutes"": 60, ""total_calories"": 350, ""protein_grams"": 15, ""fat_grams"": 20, ""carbohydrates_grams"": 30 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Nigerian dish. What do you recommend?,"{ ""dish_name"": ""Moi Moi"", ""culture"": ""Nigerian"", ""estimated_cost_usd"": 3, ""preparation_time_minutes"": 60, ""total_calories"": 240, ""protein_grams"": 12, ""fat_grams"": 6, ""carbohydrates_grams"": 34 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Nigerian dish. What do you recommend?,"{
  ""dish_name"": ""Efo Riro"",
  ""culture"": ""Nigerian"",
  ""estimated_cost_usd"": 5,
  ""preparation_time_minutes"": 45,
  ""total_calories"": 250,
  ""protein_grams"": 15,
  ""fat_grams"": 10,
  ""carbohydrates_grams"": 25
}"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Nigerian dish. What do you recommend?,"{
    ""dish_name"": ""Efo Riro"",
    ""culture"": ""Nigerian"",
    ""estimated_cost_usd"": 5,
    ""preparation_time_minutes"": 45,
    ""total_calories"": 300,
    ""protein_grams"": 20,
    ""fat_grams"": 15,
    ""carbohydrates_grams"": 25
}"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Nigerian dish. What do you recommend?,"{ ""dish_name"": ""Efo Riro (Spinach Stew)"", ""culture"": ""Nigerian"", ""estimated_cost_usd"": 5, ""preparation_time_minutes"": 30, ""total_calories"": 200, ""protein_grams"": 15, ""fat_grams"": 10, ""carbohydrates_grams"": 15 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Nigerian dish. What do you recommend?,"{
  ""dish_name"": ""Efo Riro"",
  ""culture"": ""Nigerian"",
  ""estimated_cost_usd"": 5,
  ""preparation_time_minutes"": 45,
  ""total_calories"": 350,
  ""protein_grams"": 25,
  ""fat_grams"": 15,
  ""carbohydrates_grams"": 30
}"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Nigerian dish. What do you recommend?,"{ ""dish_name"": ""Efo Riro (Spinach Stew)"", ""culture"": ""Nigerian"", ""estimated_cost_usd"": 3, ""preparation_time_minutes"": 30, ""total_calories"": 250, ""protein_grams"": 10, ""fat_grams"": 15, ""carbohydrates_grams"": 20 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Ethiopian dish. What do you recommend?,"{
	""dish_name"": ""Misir Wot (Ethiopian Lentil Stew)"",
	""culture"": ""Ethiopian"",
	""estimated_cost_usd"": 2.5,
	""preparation_time_minutes"": 30,
	""total_calories"": 250,
	""protein_grams"": 12,
	""fat_grams"": 7,
	""carbohydrates_grams"": 35
}"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Ethiopian dish. What do you recommend?,"{ ""dish_name"": ""Misir Wat"", ""culture"": ""Ethiopian"", ""estimated_cost_usd"": 3.00, ""preparation_time_minutes"": 45, ""total_calories"": 250, ""protein_grams"": 12, ""fat_grams"": 6, ""carbohydrates_grams"": 38 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Ethiopian dish. What do you recommend?,"{ ""dish_name"": ""Misir Wot (Spicy Lentil Stew)"", ""culture"": ""Ethiopian"", ""estimated_cost_usd"": 3, ""preparation_time_minutes"": 45, ""total_calories"": 300, ""protein_grams"": 18, ""fat_grams"": 7, ""carbohydrates_grams"": 40 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Ethiopian dish. What do you recommend?,"{ ""dish_name"": ""Misir Wot (Spicy Lentil Stew)"", ""culture"": ""Ethiopian"", ""estimated_cost_usd"": 3, ""preparation_time_minutes"": 30, ""total_calories"": 350, ""protein_grams"": 18, ""fat_grams"": 10, ""carbohydrates_grams"": 45 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Ethiopian dish. What do you recommend?,"{ ""dish_name"": ""Misir Wat"", ""culture"": ""Ethiopian"", ""estimated_cost_usd"": 3.50, ""preparation_time_minutes"": 45, ""total_calories"": 250, ""protein_grams"": 12, ""fat_grams"": 7, ""carbohydrates_grams"": 34 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Ethiopian dish. What do you recommend?,"{
    ""dish_name"": ""Misir Wot"",
    ""culture"": ""Ethiopian"",
    ""estimated_cost_usd"": 3,
    ""preparation_time_minutes"": 60,
    ""total_calories"": 410,
    ""protein_grams"": 18,
    ""fat_grams"": 10,
    ""carbohydrates_grams"": 65
}"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Ethiopian dish. What do you recommend?,"{ ""dish_name"": ""Misir Wot (Lentil Stew)"", ""culture"": ""Ethiopian"", ""estimated_cost_usd"": 1.50, ""preparation_time_minutes"": 40, ""total_calories"": 230, ""protein_grams"": 12, ""fat_grams"": 2, ""carbohydrates_grams"": 40 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Ethiopian dish. What do you recommend?,"{ ""dish_name"": ""Misir Wot"", ""culture"": ""Ethiopian"", ""estimated_cost_usd"": 5, ""preparation_time_minutes"": 45, ""total_calories"": 390, ""protein_grams"": 18, ""fat_grams"": 10, ""carbohydrates_grams"": 55 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Ethiopian dish. What do you recommend?,"{ ""dish_name"": ""Misir Wot"", ""culture"": ""Ethiopian"", ""estimated_cost_usd"": 4, ""preparation_time_minutes"": 45, ""total_calories"": 200, ""protein_grams"": 10, ""fat_grams"": 3, ""carbohydrates_grams"": 35 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Ethiopian dish. What do you recommend?,"{ ""dish_name"": ""Misir Wot"", ""culture"": ""Ethiopian"", ""estimated_cost_usd"": 2.00, ""preparation_time_minutes"": 45, ""total_calories"": 300, ""protein_grams"": 14, ""fat_grams"": 8, ""carbohydrates_grams"": 38 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Moroccan dish. What do you recommend?,"{ ""dish_name"": ""Chicken Tagine with Vegetables"", ""culture"": ""Moroccan"", ""estimated_cost_usd"": 5.00, ""preparation_time_minutes"": 60, ""total_calories"": 350, ""protein_grams"": 25, ""fat_grams"": 10, ""carbohydrates_grams"": 40 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Moroccan dish. What do you recommend?,"{ ""dish_name"": ""Moroccan Chickpea and Lentil Soup"", ""culture"": ""Moroccan"", ""estimated_cost_usd"": 4, ""preparation_time_minutes"": 30, ""total_calories"": 250, ""protein_grams"": 12, ""fat_grams"": 4, ""carbohydrates_grams"": 42 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Moroccan dish. What do you recommend?,"{ ""dish_name"": ""Moroccan Lentil Soup"", ""culture"": ""Moroccan"", ""estimated_cost_usd"": 3.00, ""preparation_time_minutes"": 40, ""total_calories"": 350, ""protein_grams"": 15, ""fat_grams"": 6, ""carbohydrates_grams"": 55 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Moroccan dish. What do you recommend?,"{ ""dish_name"": ""Moroccan Chickpea Stew"", ""culture"": ""Moroccan"", ""estimated_cost_usd"": 4, ""preparation_time_minutes"": 30, ""total_calories"": 350, ""protein_grams"": 15, ""fat_grams"": 10, ""carbohydrates_grams"": 50 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Moroccan dish. What do you recommend?,"{ 
  ""dish_name"": ""Moroccan Chickpea and Quinoa Salad"", 
  ""culture"": ""Moroccan"", 
  ""estimated_cost_usd"": 3.50, 
  ""preparation_time_minutes"": 30, 
  ""total_calories"": 350, 
  ""protein_grams"": 12, 
  ""fat_grams"": 12, 
  ""carbohydrates_grams"": 48 
}"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Moroccan dish. What do you recommend?,"{ ""dish_name"": ""Moroccan Chickpea and Vegetable Stew"", ""culture"": ""Moroccan"", ""estimated_cost_usd"": 5, ""preparation_time_minutes"": 30, ""total_calories"": 300, ""protein_grams"": 10, ""fat_grams"": 6, ""carbohydrates_grams"": 50 }"
Dietary Advice,Simple,Relevant,First,Open-Ended,I would like a healthy Moroccan dish. What do you recommend?,"{ ""dish_name"": ""Moroccan Chickpea and Lentil Soup"", ""culture"": ""Moroccan"", ""estimated_cost_usd"": 5, ""preparation_time_minutes"": 45, ""total_calories"": 350, ""protein_grams"": 15, ""fat_grams"": 6, ""carbohydrates_grams"": 55 }"
